43.19846633967398, 23.546154996814575
43.19821606135029, 23.546112081509335
43.19796578200779, 23.545747301096313
43.19755907586796, 23.545382520661867
43.197089796205994, 23.545210859291036
43.19682386944759, 23.545103570924322
43.19658140581822, 23.545028469074584
43.196170779716546, 23.544942638370614
43.195865741406884, 23.544706603985716
43.19555679079535, 23.544352552408366
43.19509140653004, 23.543966314303134
43.194629929554836, 23.543741008740138
43.19425839894268, 23.543574711781783
43.19359354905289, 23.543252846698078
43.19337844900156, 23.543134829495873
43.193073396733915, 23.542898795110975
43.19288176055518, 23.542598387712015
43.19270967856893, 23.542206785186664
43.192576705797975, 23.541788360595252
43.19245546566037, 23.54151477527
43.1922872934595, 23.541337749470998
43.192099565811155, 23.54118218135368
43.19197832471934, 23.54120363902254
43.191751485915184, 23.540779849982513
43.191622422085906, 23.540243408198656
43.19164588825707, 23.539610406859676
43.19173193080717, 23.5388218374374
43.191735841828454, 23.538006445863417
43.19172801978394, 23.537132045718444
43.19165762133838, 23.536305925371302
43.191438603426334, 23.53579094120908
43.19126260632556, 23.53531887243929
43.191094430838405, 23.53503992269019
43.190986876508376, 23.53474756191799
43.19092821043029, 23.534304997446302
43.19100447632105, 23.5339080304924
43.191125719335425, 23.533553978915055
43.19122740683979, 23.533071181286726
43.191217629202555, 23.53257765484558
43.191379937779956, 23.532199463368737
43.191385804347206, 23.531842729557624
43.191409270609256, 23.53155036878542
43.191235228950966, 23.531268736848897
43.19105923125925, 23.53118290614033
43.19090669951978, 23.531148037424384
43.19073656751448, 23.530914685248398
43.190677901194334, 23.530710837354096
43.19061141263167, 23.530421158790816
43.19057621277404, 23.530206582064842
43.19053710179606, 23.529766699776363
43.19054296844401, 23.52936168622955
43.190552746189304, 23.529074689875188
43.190496035244834, 23.52867772292293
43.19049016859238, 23.52821638298881
43.19037479097694, 23.5277765006854
43.190318079866984, 23.527020117770157
43.19016750183085, 23.526644608485046
43.190155768459654, 23.5261725396794
43.190044301345225, 23.52546175431579
43.18996216755122, 23.524938723554442
43.18982136650083, 23.52437009523573
43.18976074372588, 23.524053594575225
43.189506518537605, 23.523680767517366
43.18927184818546, 23.523350855807955
43.18897068658736, 23.522986075385
43.1887086356717, 23.52269103238122
43.18838791511863, 23.522556921935255
43.18836444768804, 23.522186777077437
43.18824124356556, 23.52185686538036
43.18799287893831, 23.52150281379431
43.18779535989553, 23.521612784360006
43.18765455385102, 23.521746894805965
43.187607618430704, 23.52210362859223
43.18792638745072, 23.522637388167173
43.188317512809576, 23.52307995265932
43.18886117289352, 23.523479601788292
43.189488918269724, 23.52399995035104
43.18982136647276, 23.524404963897858
43.19002279009807, 23.524826070739195
43.190294613159644, 23.525249859754275
43.19037087984188, 23.525448343214308
43.19033959095813, 23.525716564106233
43.19027310202911, 23.526167175238044
43.1904217242495, 23.527012071084723
43.19058207939336, 23.528036674891894
43.19065443462847, 23.528795740050867
43.19067790117243, 23.529806932850445
43.19070527879961, 23.53043993419057
43.19093994363071, 23.53093882504956
43.191024031646585, 23.53101660912561
43.191305627864985, 23.531228503630235
43.191430781322765, 23.531394800583232
43.19158722278804, 23.531891009253084
43.19162242206341, 23.532320162699104
43.19152464625256, 23.532827100213918
43.19132713863866, 23.533390364086966
43.19120785155074, 23.533902666017315
43.19124109551751, 23.534388145852745
43.19145815861378, 23.535377880982285
43.191665443372685, 23.53662510815671
43.191694776065795, 23.53705962605285
43.191702980725225, 23.53886070761557
43.1916267157063, 23.53966000592274
43.19164431533474, 23.540459304203544
43.191963063277704, 23.54122641598801
43.192363940232205, 23.542189329026286
43.1927511262012, 23.542993991723776
43.19303271445613, 23.543597488755378
43.19332603417675, 23.544085650803936
43.19372494672874, 23.54435655392075
43.194233360908974, 23.544563084013458
43.19465182171236, 23.544665007955835
43.19515827276755, 23.544938593273635
43.195561084123725, 23.545147805587124
43.19615356395121, 23.5454991749633
43.19661894011685, 23.545751302611738
43.197268114375994, 23.546113400819568
43.197659163688634, 23.546218005949665
43.19821642769489, 23.54614290409888
43.19840804712147, 23.546110717591844
